1193,2677,true
6380,7682,true
7682,13842,true
15683,17440,true
19778,21542,true
22970,23768,false
23775,25791,true
26197,26799,false
27681,28612,true
29081,31566,true
32140,33778,true
41429,43655,true
48912,51439,true
55765,56374,false
57319,58026,false
60987,62940,true
63080,63682,false
67490,68197,false
69009,69618,false
73566,74273,false
75225,75925,false
79124,80048,true
83261,83870,false
87748,89841,true
89848,90674,false
